intpr_mean intpr_stdev intpr_kurt intpr_skew class
23.4375 31.92783611 5.186538665 29.27567544 1
82.109375 37.38717076 0.811527731 2.598979386 0
133.8828125 52.49428854 -0.071885489 -0.390684208 0
113.71875 50.70994995 0.12500092 -0.019120225 0
84.7890625 41.61536156 0.789514555 2.008338537 0
80.4921875 38.04376511 0.674489273 2.301002563 0
132.8984375 49.62922524 -0.046301522 -0.096409738 0
105.71875 49.17410674 0.402754911 0.215220976 0
134.734375 46.16385294 -0.321808257 0.026652335 0
126.1328125 51.78944317 -0.098372045 -0.68067275 0
118.265625 53.47041886 0.259008014 -0.399151347 0
129.640625 53.47162425 -0.130509736 -0.246101116 0
112.6953125 47.29141019 0.336422134 0.09841916 0
97.2890625 32.81247675 0.586646723 3.480823216 0
137.1875 51.11044261 0.068119466 -0.349505075 0
112.3984375 40.40137294 0.319984342 0.452656972 0
113.1953125 51.30805532 0.117504105 -0.109692336 0
117.46875 53.2381057 0.627118746 0.110231026 0
116.7890625 50.24808024 0.271152797 -0.306096311 0
111.125 43.81940923 0.345319955 0.557409184 0
134.9921875 55.13144748 -0.110332815 -0.411910349 0
137.7109375 45.77051322 -0.113546515 0.074592404 0
49.9609375 30.22168157 3.627510865 21.10946688 1
86.4921875 38.88183141 0.569128537 1.70657396 0
109.859375 49.51321389 0.293637887 0.042604168 0
23.7421875 34.00120542 5.345395214 29.66674991 1
117.3671875 52.26463179 0.188009191 -0.520985699 0
86.359375 41.25657796 0.651957699 1.671413591 0
138.9375 44.45059582 0.148985754 0.347861294 0
132.953125 53.68613348 -0.015626915 -0.575136056 0
135.3203125 43.39569636 0.03761762 0.493944191 0
100.296875 41.94012834 0.310335502 0.789926038 0
120.59375 50.63139427 0.028778112 -0.26875762 0
142.5078125 45.52283014 -0.328162243 0.181163155 0
116.875 55.90197895 0.024393246 -0.582035474 0
122.0703125 47.48226373 -0.015099596 0.220692473 0
90.359375 38.68093328 0.93173099 3.070235177 0
117.3515625 47.6008124 0.163797949 -0.173308776 1
112.0703125 47.32140497 0.132182671 -0.112148016 0
127.203125 47.34355146 -0.067243613 -0.176018726 0
116.0703125 44.30296682 0.062852049 0.236188933 0
99.28125 71.95646877 0.765557849 -0.82764003 0
126.515625 46.6199703 0.077808756 0.399820174 0
111.8984375 46.32676734 0.059808041 0.048164933 0
116.609375 46.47096445 0.327072156 0.2614395 0
108.4765625 44.71104534 0.335316167 0.692126155 0
92.203125 32.90311521 0.720583437 3.691190181 0
106.125 44.82605269 0.315306231 0.408819258 0
119.3046875 50.52900754 0.252458114 -0.230298826 0
138.1796875 49.94926075 -0.217624844 -0.122530383 0
113.15625 35.45803803 0.206615599 2.346359939 0
103.8125 34.65809565 0.607510141 2.324369799 0
105.9453125 47.58714187 0.352501941 -0.015239727 0
129.9453125 48.12813441 0.037597518 0.313332432 0
136.015625 46.8719973 -0.17447063 -0.203669657 0
101.15625 51.68359833 0.35074738 0.06144556 0
13.0234375 30.32260523 7.400253989 54.56866378 1
82.328125 33.7622916 1.403836161 5.352269655 1
77.921875 56.83495972 1.464574632 1.409660357 1
137.1875 58.42272541 -0.034327333 -0.833733767 0
100.921875 46.20142878 0.685814307 0.923027231 1
96.421875 55.19392083 0.868188928 0.366462663 1
85.578125 45.34461954 1.5705241 3.205262034 1
148.953125 53.39971023 -0.293447981 -0.417406344 0
130.1484375 47.80936915 0.254288234 -0.201564654 0
126.8046875 54.09858746 0.028724348 -0.464833867 0
104.109375 47.32355954 0.527019947 0.728725547 0
126.0 44.44079629 -0.014261192 0.51395655 0
126.3984375 46.34388104 0.126643989 -0.268494906 0
138.4296875 52.39732275 -0.119862634 -0.081032567 0
149.890625 46.99272457 -0.271323155 -0.021579208 0
112.3125 47.15860042 0.556695553 0.653352827 0
126.9609375 50.77530194 -0.077488273 -0.253869682 0
119.0703125 54.46432083 0.082501355 -0.167191444 0
91.3828125 43.25580183 0.837162408 1.667216623 0
137.9609375 51.88545111 -0.04851795 -0.309642471 0
124.09375 48.62217818 0.165124228 0.176994161 0
142.0078125 53.57901526 -0.288257033 -0.394972557 0
134.453125 50.20658251 -0.108350067 -0.208119926 0
81.2109375 38.38042558 0.64306569 2.272564267 0
138.7890625 55.49234918 -0.07591655 -0.29975373 0
108.9765625 37.33724365 0.66809736 1.737572433 0
106.8515625 48.63866933 0.319317467 0.548142414 0
106.7734375 51.89219818 0.260078751 -0.403444788 0
119.1484375 52.48140889 -0.026925821 -0.425801991 0
113.3515625 49.99415432 0.243871047 0.006389934 0
128.109375 58.47197972 -0.048897216 -0.625732131 0
106.046875 45.22199744 0.534649471 0.728742233 0
76.28125 33.81635549 1.142037416 4.804595738 0
124.1328125 60.76586355 0.095494601 -1.18570551 0
118.078125 41.88332182 0.125734707 0.668161838 0
52.96875 31.44636741 3.410426087 16.8392536 1
111.09375 47.34108903 0.435468922 0.471339022 0
100.0859375 40.11663218 0.550702236 1.469776022 1
91.4609375 45.06885398 0.929146803 1.648438594 1
136.078125 45.36838956 -0.365875668 0.205200849 0
105.1328125 46.02756835 0.37177265 0.495076312 0
131.4375 51.842422 -0.305403711 -0.295901242 0
98.7421875 42.27112011 0.495653744 0.889844035 0
128.0703125 51.02330711 0.211048315 -0.160256946 0
121.9921875 40.79091046 -0.023464609 0.395516983 0
124.9140625 53.19392989 -0.021354195 -0.28671584 0
52.09375 41.44205999 2.754759447 9.43325125 1
114.9296875 50.36913483 0.305211213 0.042433236 0
25.875 36.65549072 4.353534701 19.41923002 1
153.46875 45.12862477 -0.195219346 0.328516014 0
105.1640625 38.56139126 0.23783368 0.885980706 0
114.59375 54.00107602 0.275591695 -0.439090799 0
58.953125 67.01012743 1.502351242 1.214875894 0
129.4921875 54.80120267 -0.093746326 -0.446406142 0
127.609375 43.88465606 0.031737865 0.133101992 0
73.4765625 46.71321495 1.850355445 4.574529137 0
91.1640625 47.70691403 1.185745396 1.649616672 1
118.234375 69.81700236 0.083421016 -1.334542064 0
149.375 49.30992547 -0.347452205 0.413872242 0
120.640625 54.02773223 -0.058280876 -0.187923711 0
30.8359375 48.74275224 3.11998017 9.41460999 1
132.9765625 51.83273351 0.055109175 -0.15196542 0
112.03125 57.99850988 0.131552618 -0.58252776 0
19.234375 30.55514594 5.933759368 37.41266332 1
55.3828125 30.77111092 3.857607027 21.10991985 1
119.1171875 52.48580479 0.137245657 -0.210511457 0
125.7890625 43.31888523 0.201923521 0.238034242 0
117.078125 47.29472245 0.344813493 0.350450039 0
137.75 48.14983126 0.106031868 0.027177723 0
133.7890625 53.91944981 0.072057824 -0.401538391 0
105.828125 45.05432647 0.059919687 0.552561945 0
119.7890625 49.231223 0.354518273 0.089497391 0
93.515625 37.71189807 0.350694226 1.5103959 0
92.4375 41.22399749 0.721224027 1.367631502 0
25.78125 29.41856809 6.394198085 44.77445582 1
95.8046875 40.20748115 0.42055333 1.455528766 0
80.28125 36.89786103 0.948061938 2.766860712 0
82.21875 43.69799364 1.63917658 3.889400357 1
83.609375 40.79430766 1.365320986 3.948257889 1
53.4375 56.47728387 2.046848806 3.261056337 1
90.7890625 35.81498734 1.782977038 6.570318095 1
96.2109375 47.56010216 0.583217577 0.296429672 1
118.578125 36.01835673 0.227972099 1.700915466 0
48.0078125 34.27838607 3.247050207 14.44099494 1
133.1328125 53.14225765 -0.126608942 0.059228296 0
128.9375 52.30899032 -0.068031204 -0.242292574 0
142.359375 46.04578808 -0.017571476 0.131153133 0
128.3984375 50.03988095 0.017961267 0.101123596 0
52.046875 34.80388344 3.411746855 15.75031088 1
69.5859375 43.17868531 2.152063294 6.580110465 1
135.1640625 48.83978548 0.105783127 -0.290957727 0
102.1796875 36.80277537 0.259479219 1.767631513 0
100.34375 52.3744686 0.302970022 -0.224809369 0
112.5078125 52.72096299 0.220874886 -0.526842102 0
139.703125 53.53070955 -0.13537288 -0.47518525 0
49.6484375 35.18002581 2.989773372 12.14572219 1
82.3203125 34.89357337 0.854997177 3.588773285 0
112.8046875 45.75479118 0.540709323 0.746627981 1
107.21875 47.74328119 0.033502368 0.102433693 0
105.125 46.59650604 0.592828255 0.738356087 0
110.578125 38.52669719 0.435125536 1.150144815 0
55.6640625 36.00939056 3.142723508 12.78200669 1
113.171875 47.97266627 0.168852739 0.389500982 0
144.390625 45.42855558 -0.207575977 0.210862882 0
9.484375 36.07348931 5.542155462 31.16068794 1
137.90625 44.44843176 0.111156816 0.426443376 0
109.78125 52.32171178 0.367746953 -0.227498853 0
51.1796875 33.578135 3.540392619 18.44180873 1
70.2421875 62.11591308 1.467380578 1.379962883 1
88.375 37.11700251 0.420997999 2.133087804 0
102.578125 31.50238319 0.678837871 4.157021908 0
129.96875 53.92151958 0.428819116 -0.595279906 0
32.1328125 63.60171125 2.191145781 3.424513625 1
65.3984375 46.69203289 2.241093368 5.810580891 1
103.75 51.08571229 0.675667151 0.216761759 0
144.796875 51.03971483 -0.257961353 -0.081466398 0
111.9140625 52.97228452 0.150214793 -0.409199784 0
106.5703125 51.34057295 0.225434503 -0.310108221 0
78.8046875 36.80439397 1.040156545 3.41016387 0
105.578125 46.26277009 0.466876713 0.464256878 0
83.078125 37.21277699 0.734418156 2.713111233 0
132.5078125 67.45310826 -0.231306664 -1.059229377 0
135.6171875 53.06130315 -0.013539737 -0.388719458 0
109.1484375 43.65437583 0.035750495 0.496639323 0
113.40625 38.24375715 0.468597132 1.473002145 0
17.703125 42.53038608 4.066787133 15.91026828 1
128.1484375 45.80565089 0.347067299 0.413180659 0
67.5703125 54.79217605 2.080023822 3.50914516 1
38.8359375 60.23881864 2.409113748 4.694510938 1
75.671875 34.26416436 0.901418216 4.390239774 0
101.9609375 48.2468267 0.379708386 0.134922913 1
136.4453125 42.43797102 -0.28561084 0.399868089 0
78.0390625 36.6683622 1.495679865 4.648232557 1
106.6796875 41.83336243 0.207672094 0.922455392 0
101.953125 50.86392069 0.466244878 0.006461593 1
55.9296875 49.10562334 2.46377416 6.404772629 1
61.0703125 52.7226208 1.908949655 3.442102757 0
98.90625 43.25459468 0.522971273 0.792683684 0
83.609375 46.92051696 0.688320155 0.502758271 0
65.5390625 33.70758964 2.10205517 9.023274646 1
69.203125 52.62802239 1.751245798 2.749050248 1
119.8125 57.07228832 0.036970049 -0.44154316 0
88.5234375 50.73044033 1.165919766 0.944145383 1
20.8046875 35.84538381 4.686132238 22.27669719 1
84.7109375 39.26813919 0.579595905 2.110222245 0
71.6875 37.18109188 2.41964783 9.425293376 1
113.203125 40.79873607 0.236092441 0.691055057 0
130.171875 53.4092556 0.090276517 -0.389750559 0
126.46875 46.92729375 0.097734271 -0.103949405 0
115.2734375 52.33198037 0.388016125 -0.130728169 0
106.328125 54.42456209 0.416888051 -0.560335504 0
118.953125 44.86017502 0.2554496 0.568908564 0
68.6640625 39.96077713 2.207951355 6.626120947 1
80.3203125 42.70391039 0.630036772 0.953625056 0
40.3671875 35.58108501 3.839410853 17.94680712 1
126.0546875 51.01122863 0.006106686 0.023391394 0
88.1875 44.14106471 0.818014052 1.547155429 0
125.546875 49.27963248 0.227769107 -0.00514338 0
112.5546875 44.37390995 0.451627185 0.267526672 1
116.0234375 53.33655888 0.144059309 -0.287807915 0
7.0625 33.6288915 5.835200668 34.93484417 1
140.234375 45.52771896 -0.346184541 0.239097276 0
80.8515625 42.48438865 1.727363029 4.155505222 1
87.7265625 39.29967296 0.576202112 1.603801436 0
106.546875 47.15861854 0.277226181 -0.005696035 0
64.65625 37.14823295 2.30327916 8.67261914 1
93.796875 54.15218131 0.855156556 0.583551843 0
77.0078125 47.94047352 1.236140289 1.925759578 1
127.0390625 54.52298861 -0.175486761 -0.300742034 0
138.265625 39.37827057 0.020583574 0.95399747 0
34.9609375 36.16312917 4.370479957 21.30250631 1
124.484375 51.36830619 0.032057611 -0.352438045 0
155.1171875 43.03461926 -0.130539897 0.754598021 0
126.7890625 38.0393818 0.14177705 1.248204205 0
97.0625 42.75835993 0.926459987 2.125474964 0
127.9375 51.25682119 0.070403035 -0.244575789 0
118.3984375 44.38738205 0.298337248 0.695042631 0
21.796875 41.3561814 3.967173195 16.0126981 1
20.5859375 38.95099633 4.107440317 17.45892291 1
80.109375 42.47521968 0.881263155 2.167457912 0
55.5 33.19097204 2.799066268 13.09123069 1
111.2421875 41.00604873 0.494086143 0.715079964 0
114.1328125 42.83331995 0.159413457 -0.065702437 0
131.5546875 53.37511835 -0.149405084 -0.363522588 0
132.0625 52.62050901 -0.047394727 -0.265489099 0
122.015625 43.05682734 -0.155449062 0.209085642 0
119.046875 58.89979035 -0.079014263 -0.550983318 0
55.6640625 34.21811411 2.704785472 11.609644 1
88.921875 41.31464809 0.482742082 0.923327947 0
72.8984375 33.10962847 2.619937523 10.45170371 1
103.59375 31.5781366 0.449132992 3.794120622 0
105.5859375 48.06449563 0.411663722 0.267243652 0
13.28125 27.46103418 6.878449095 51.71908385 1
125.8515625 43.8256649 -0.032116256 0.233421837 0
135.234375 55.18880723 -0.04827517 -0.459679198 0
125.2578125 42.64318639 0.200850454 0.24765118 0
137.3515625 52.65951805 0.017980891 -0.45847848 0
98.2734375 52.77957033 0.563964683 0.073235113 0
133.75 51.71012957 0.02699684 -0.336403338 0
87.9609375 38.95458139 0.813261174 1.824079461 0
109.8203125 41.93865192 0.403685628 0.586859832 0
134.84375 54.28015255 -0.091572807 -0.154085863 0
151.40625 48.63181789 -0.537901089 0.175122596 0
144.1796875 42.13008753 -0.112114243 0.348827812 0
118.765625 43.35220661 0.161185858 0.714653152 0
34.3828125 28.03990491 5.820933509 40.23854564 1
8.2265625 30.90489819 7.627580248 57.07049316 1
121.734375 44.90815008 0.411469333 0.51196011 0
126.109375 42.63787093 0.315729688 0.755128717 0
101.8984375 50.42024021 0.461757973 0.376135992 0
132.53125 57.15001333 0.124250262 -0.520452982 0
141.203125 40.23589803 -0.148049195 0.685855333 0
143.5078125 42.25979844 -0.090513872 0.753012187 0
122.9453125 48.95075788 0.042664766 -0.056968454 0
101.0078125 41.5616064 0.247110802 0.527799075 1
111.328125 47.37452331 0.060487709 0.10525792 0
110.828125 44.93451996 0.380681331 0.384542412 0
117.875 43.95594385 0.261969291 0.373880084 0
143.6328125 49.30325026 -0.058490164 -0.148749785 0
120.71875 52.5446146 0.073825019 -0.619415226 0
131.0625 47.62381068 0.030805236 -0.100930888 0
121.3359375 42.362328 0.278589997 0.373978592 0
51.078125 34.00795159 2.444445348 11.13702041 1
95.34375 36.2690548 0.503187082 2.159075269 0
91.953125 44.54875478 0.849315069 1.584868649 1
80.3828125 46.30033091 1.638253591 3.074124288 1
133.4296875 52.9229516 -0.168196093 -0.191579459 0
95.0625 41.58025936 0.884303629 2.452734421 0
119.296875 55.801876 0.763564198 -0.190084452 0
107.7421875 44.62574336 0.42016113 0.627738904 0
128.1328125 47.32787417 0.297770972 0.210070907 0
131.2265625 50.01706191 -0.032727669 -0.326222813 0
154.5078125 43.63323635 -0.489859978 0.597475215 0
89.875 41.09250236 0.657378515 1.395333479 0
116.578125 46.10392631 0.234889667 0.02840274 0
121.6953125 46.74006555 0.154725012 0.394200116 0
111.75 47.12632624 0.36926456 0.483518743 0
109.5234375 41.46534035 0.414327762 0.854680018 0
87.0078125 36.28930974 0.762927001 2.644580043 0
6.5 31.52305704 7.124226849 50.96172018 1
103.515625 54.22061191 0.322729893 -0.259022481 0
97.4375 35.62582236 0.525302495 2.269370701 0
112.8125 52.88427076 0.146056989 -0.178327457 0
128.984375 47.97378587 -0.147857271 -0.260627381 0
139.8046875 70.12623201 -0.377490452 -0.979550942 0
153.0859375 44.65318216 -0.038189821 0.481699592 0
144.0078125 57.15637761 -0.26901943 -0.400150418 0
112.21875 49.33383371 0.301708656 0.355202341 0
96.890625 61.79631795 0.975022005 0.178443112 1
140.3671875 50.34441862 0.007801765 -0.146174691 0
141.078125 52.43159373 -0.17672512 -0.382898792 0
66.078125 52.10395399 2.257081435 4.738070151 1
110.7109375 42.97531129 0.312455929 0.521847232 0
112.4375 46.34968143 0.292556834 0.393207785 0
84.171875 37.04412685 0.594384085 2.649348047 0
118.46875 43.9696162 0.105981996 0.412696751 0
121.4765625 41.67845008 0.506407661 0.720947388 1
129.1796875 54.64851233 0.095703701 -0.613328835 0
99.1640625 40.17224192 0.391883591 1.454711559 0
113.453125 45.77643693 0.020774175 0.052541442 0
113.3046875 50.10248225 -0.016337889 -0.240531993 0
126.796875 52.10526595 -0.074379983 -0.40247179 0
91.25 41.68464196 0.493899367 1.004298684 0
120.828125 45.05692743 0.08528079 0.096047661 0
105.2421875 51.34803826 0.139749819 -0.286050465 0
150.0703125 46.6833053 -0.148888095 0.18762009 0
87.4296875 44.85735788 0.750072895 0.787285775 0
79.203125 32.77202489 0.912923799 5.06185781 0
115.7109375 45.62262876 0.086290582 -0.043791332 0
141.09375 44.77817505 0.122327625 0.304724544 0
115.4609375 50.76014405 0.313679504 -0.355668587 0
127.4375 49.74163717 -0.05985161 -0.191468893 0
129.296875 47.99159421 -0.253642283 0.10269228 0
141.109375 46.1646568 -0.066684108 -0.392803673 0
121.1484375 47.61828854 0.312515886 0.167332316 0
125.4765625 48.65294262 0.039572371 0.119805339 0
119.234375 51.63914521 0.161918984 -0.193288847 0
121.0234375 48.58698142 0.06460241 0.060616872 0
124.4921875 44.60626289 0.120781548 0.273668563 0
130.453125 52.15165077 -0.282177201 -0.237630039 0
109.7265625 49.28721862 0.283258116 -0.070688971 0
94.5 49.49542277 0.549742551 0.547892636 0
105.5 48.52109722 0.378284797 0.026113547 0
122.5703125 59.41441897 0.047515375 -0.755767773 0
61.7265625 50.89430144 2.167074934 4.613956303 1
36.859375 30.05508858 5.501739886 35.59935562 1
86.8203125 38.40398612 0.768007764 1.759370438 0
38.6015625 30.42006427 4.454485184 24.83556835 1
131.4921875 52.18087474 0.148064105 -0.342864037 0
117.453125 45.08080581 0.14253458 0.06881474 0
104.953125 39.54602923 0.481232369 0.62361642 0
94.453125 42.98998055 0.656485743 0.942793631 0
91.40625 44.06590191 0.668507175 1.348749924 0
117.25 50.60678685 -0.050451357 -0.362499174 0
130.609375 46.93699806 -0.111093156 0.184263068 0
115.375 52.62589073 0.448982415 0.104403587 0
175.328125 58.16760661 -1.244207612 0.885369999 0
156.25 44.64390356 -0.238223518 0.396833357 0
106.953125 43.5701409 0.474436078 1.32069811 0
103.9140625 42.31892074 0.23701796 0.423446564 0
100.0859375 41.24261815 0.334596546 0.751972672 0
121.0390625 43.18626126 0.199649027 0.208373375 0
13.375 30.81116884 5.990130787 37.607824 1
16.5390625 30.50074342 5.971549921 37.44917217 1
120.6796875 48.42809321 0.161240379 -0.18552303 0
35.9296875 31.31772252 5.326209326 34.02114558 1
133.921875 49.02799095 -0.18066747 -0.412525861 0
107.0234375 51.93001072 0.318930596 -0.315215793 0
119.3984375 44.20342532 0.200245032 0.371937542 0
105.96875 42.85275252 0.582507876 0.924778828 0
141.3125 52.44666189 -0.193099134 -0.208574726 0
134.3828125 57.55936081 -0.155287159 -0.519502046 0
125.25 45.49089882 0.00960568 0.269036113 0
120.8671875 44.94308399 0.02052955 0.021048353 0
110.890625 38.42509645 0.233570372 1.000556711 0
86.1875 37.35466629 0.528677116 2.476268337 0
99.8046875 44.06973497 0.449871296 0.616194886 0
101.3046875 44.76807571 0.364104474 0.904705127 0
122.703125 45.76952442 -0.038028212 0.06567838 0
127.3359375 57.13652473 0.075524422 -1.016124218 0
121.34375 50.99194751 0.537129178 -0.159581261 0
96.4140625 54.96853181 0.447716066 -0.31881954 0
6.1796875 28.37098914 7.520589491 57.50455774 1
56.6328125 37.13570365 2.899642854 11.98062 1
146.140625 48.22922713 -0.294488271 -0.05800047 0
126.984375 49.1855518 -0.075439698 -0.610881261 0
103.65625 47.72012113 0.257344525 0.345180074 0
86.3125 47.16704855 0.728503395 1.03163107 1
131.421875 46.59761417 0.126968602 0.382735023 0
100.4296875 46.22764385 0.39797487 0.164391323 0
117.90625 42.95445217 0.284808061 0.321012339 0
79.7265625 39.23063114 1.363438712 3.964139331 1
57.3984375 32.6906284 3.389441806 16.86641871 1
111.1171875 45.86028734 0.178208542 0.333024737 0
110.28125 53.67275518 0.245709712 -0.294471932 0
103.15625 46.64015127 0.405605296 0.572792364 0
133.109375 50.8108063 -0.011506427 -0.186036847 0
83.5234375 37.84114924 0.988602865 3.148461374 0
104.8671875 40.15057034 0.258968168 0.999369326 0
133.5859375 47.95644628 -0.165811746 -0.181547788 0
101.2109375 40.90263828 0.228124149 0.845815495 0
101.1953125 36.30256073 0.669515047 1.993004619 0
110.8203125 50.19889092 0.476789764 0.591543832 0
119.5234375 50.39546186 0.348613871 0.188678463 0
114.3515625 45.42706893 0.432821613 0.531318183 0
117.9140625 46.88733627 -0.004076168 0.036205036 0
109.796875 42.1487988 0.606275937 0.839964922 0
94.2421875 36.03161504 0.616189163 2.196887313 0
128.875 53.13720448 0.286463918 -0.036577905 0
127.2578125 53.21745574 -0.010208848 -0.400448635 0
26.765625 27.3585808 6.098885783 42.26782453 1
94.46875 40.76608914 0.459043688 1.53142608 0
65.171875 35.42820852 1.93486177 7.960342671 1
126.15625 49.5253151 0.040942431 -0.219561331 0
133.7265625 51.94388722 -0.015987449 -0.231046671 0
112.59375 53.99253963 0.168192598 -0.487275101 0
110.65625 43.02060507 0.599170625 0.847204915 0
114.0625 49.06544577 0.186579935 0.261776552 0
115.03125 48.07642638 0.30866071 0.298642994 0
143.71875 47.89554675 -0.099594314 -0.296106587 0
101.71875 49.82515327 0.335461961 -0.02821343 0
93.828125 51.24498594 0.387652767 0.01142459 0
58.125 38.23263495 2.302345294 7.674091626 1
59.828125 43.63325663 3.10892124 10.29571775 1
100.1484375 39.12980998 0.709689798 2.242991322 0
97.984375 42.40374843 0.315216233 1.185872209 0
22.3125 30.5112044 6.01951561 40.22278046 1
108.96875 47.86944118 0.19049739 0.25584046 0
90.984375 37.12668018 1.17655433 4.112162062 0
130.7265625 54.84078017 0.127207515 -0.593162838 0
95.515625 54.56088691 1.020319126 0.654600589 1
113.46875 46.20672595 0.296111921 0.131691518 0
110.421875 53.73671484 0.39658975 -0.233816886 0
131.921875 48.3285645 0.169655522 0.071302501 0
18.296875 30.71602782 5.776291204 35.34187925 1
144.8359375 49.10921778 -0.397683964 -0.128216356 0
73.5390625 40.74691368 2.112812213 6.641841987 1
85.5703125 46.92092477 0.468284105 0.302908359 0
61.7421875 40.98880299 2.703389945 8.953157374 1
150.625 42.33866436 -0.229381361 0.406633947 0
109.40625 40.30730344 0.625116211 0.829800418 0
125.046875 45.14003548 -0.159294187 0.388452494 0
140.8828125 51.94567792 -0.322329564 -0.125849871 0
75.203125 38.72688007 0.986277593 2.531385994 0
107.4453125 51.30832178 0.429457252 -0.08537419 0
101.0703125 46.29274774 0.63942846 0.610679895 0
96.4921875 45.12465306 0.450415597 0.574901479 0
71.015625 41.30318245 1.708865582 5.426103164 0
43.3046875 33.89633982 3.87815475 18.82047551 1
108.84375 49.56914954 0.193958862 0.426008461 0
60.828125 74.10667031 1.029010972 -0.420055138 1
150.0390625 42.42482365 -0.344391473 0.103118545 0
115.7890625 53.7428269 0.196699506 -0.525729536 0
120.296875 48.80291349 0.080250622 -0.000884841 0
119.203125 70.1511047 0.081544922 -1.20426892 0
138.4375 52.00176529 -0.097234384 -0.228384825 0
127.6953125 51.26624111 0.066195705 -0.098313192 0
145.2578125 41.40090694 -0.089788118 0.513410976 0
134.59375 48.13237565 0.239774245 -0.137926639 0
89.6796875 44.3154413 0.580246715 0.440518224 0
77.96875 38.22485642 0.727356359 2.460237066 0
110.4921875 52.00045013 -0.043436629 -0.19253679 0
122.1484375 54.2828371 0.156355308 -0.59555652 0
90.953125 35.35840144 0.573568026 2.490775153 0
41.078125 31.43783782 4.194338965 23.50961288 1
114.75 46.99118933 0.28152828 0.115952219 0
47.890625 32.21951912 3.475947142 16.65319314 1
94.0390625 34.6523814 0.519307889 2.54951087 0
78.796875 36.16333593 0.906109903 3.451977641 0
131.6171875 36.01434634 -0.052324831 1.491689491 0
137.0625 51.29552094 -0.071617331 -0.345291637 0
117.3984375 69.20907408 0.108450925 -1.139068864 1
50.8125 31.05004781 3.708288059 20.62248975 1
125.8046875 54.15531175 0.199381075 -0.692976491 0
58.1640625 37.85659151 2.990382305 11.78564805 1
88.1796875 44.50341167 1.372594299 2.58476559 1
99.8515625 44.90425402 0.324891735 0.496295245 0
66.4921875 36.70745754 2.422071693 9.505038839 1
112.9296875 56.94832959 0.409719338 -0.321361354 0
72.3984375 31.99104851 2.675793254 11.95903647 1
128.515625 56.32217375 -0.17443934 -0.530482388 0
95.9765625 42.64744 0.668684926 1.214209783 0
93.3671875 34.50857482 0.433706874 3.322047657 0
128.9609375 52.48100882 0.106972803 -0.36032949 0
106.8046875 51.68595956 0.445546177 -0.11565129 0
139.671875 50.76602416 0.102804232 -0.231645234 0
49.0 31.46277562 3.50056118 18.93691145 1
136.9921875 50.84973207 0.049340205 -0.195409579 0
115.734375 43.54388669 0.233685534 0.222605029 0
103.859375 46.71752455 0.498985529 0.427413564 0
110.0234375 44.28608431 0.376533985 0.030061333 0
105.6796875 42.8647826 0.173332706 0.489643439 0
121.015625 56.94747914 -0.105391131 -0.832024731 0
106.8203125 47.86805328 0.185641311 -0.136892852 0
107.3984375 48.14923738 0.260241011 0.21431017 0
128.03125 40.14776175 0.11041924 0.655912248 0
123.71875 41.62573901 0.253551391 1.099912045 0
137.5625 42.9535996 -0.075828897 0.121619474 0
124.765625 49.29510694 -0.009283868 -0.370240103 0
104.1015625 46.75448505 0.473854976 0.424841268 0
133.65625 51.64730715 0.164088767 -0.517064237 0
99.9375 55.62496489 0.928824005 0.360270494 1
95.6015625 52.56281062 0.530872208 -0.084731413 0
99.7578125 41.40986939 0.6348653 0.99210625 0
71.3671875 38.07596664 0.92443235 2.797503306 0
88.4296875 42.62805773 0.669811744 1.575138149 0
99.0 48.54717422 0.368494718 0.208028516 0
101.0703125 41.78800359 0.57265346 0.724062162 0
97.84375 42.08221817 0.499224287 0.598782631 0
107.2421875 48.46595875 0.434693312 0.20625052 0
140.671875 53.31775463 -0.108063915 -0.527027127 0
103.9921875 42.93335972 0.045787826 0.665457146 0
84.3359375 35.61628783 0.555913338 2.932202052 0
138.078125 42.02874934 0.024115907 0.394489478 0
120.6171875 47.99855484 0.14448989 -0.037085085 0
150.9375 44.19837207 -0.201597545 0.001463382 0
132.4765625 49.5487394 0.186604855 -0.195723857 0
112.6484375 41.82862915 0.120688608 0.600824696 0
146.9921875 50.00554596 0.011695399 -0.238638871 0
113.15625 51.32896927 0.154290148 -0.483234636 0
138.1796875 46.47301529 -0.205003377 0.385984719 0
100.1328125 49.69710931 0.374109426 0.26094726 0
77.3125 39.07939635 0.67048615 2.158130671 0
120.6953125 45.9854866 -0.070474022 -0.193124026 0
112.71875 51.19019949 0.183696504 -0.025643753 0
97.328125 47.56592619 0.529907332 0.870017621 0
76.4765625 36.02363912 0.915062739 3.257245601 0
114.5703125 47.17068137 0.508180805 0.543763996 1
101.2421875 91.8086279 0.29011494 -1.781888301 0
132.734375 52.78368065 -0.170179202 -0.364582881 0
78.3046875 38.08718588 0.71004308 2.291860667 0
105.7734375 42.76301243 0.667203298 0.977184008 0
118.4765625 51.06536327 0.212851165 -0.307704718 0
112.8984375 54.23687051 0.289800874 -0.212867253 0
94.1171875 41.52627577 1.222038339 3.350987323 1
123.203125 52.18691757 0.00710596 -0.333295739 0
130.78125 48.82445236 0.139173902 -0.323310389 0
104.0078125 49.26831767 0.095369523 -0.10207481 0
136.796875 50.21179508 0.242342481 -0.41811487 0
98.7421875 44.68522653 0.329789253 0.414507518 0
120.3671875 46.0963446 0.159430073 0.141215338 0
91.8046875 38.65574395 0.561631273 1.602519791 0
